"event_id","event_name","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"cndspyphbtb","$5.00 Salsa Sundays At Tio Leo",1.305513e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqkbdc","$5.00 Salsa Sundays At Tio Leo",1343010600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypkbpc","$5.00 Salsa Sundays At Tio Leo",1312165800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypfbkc","$5.00 Salsa Sundays At Tio Leo",1301279400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynqbqb","$5.00 Salsa Sundays At Tio Leo",1.292211e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqkblb","$5.00 Salsa Sundays At Tio Leo",1.341801e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqkbtb","$5.00 Salsa Sundays At Tio Leo",1342405800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"12784794","Club Bongo - Sunday Salsa at Tio Leo's",1.268019e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypmbpb","$5.00 Salsa Sundays At Tio Leo",1315794600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypkbfb","$5.00 Salsa Sundays At Tio Leo",1309746600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypdbrb","$5.00 Salsa Sundays At Tio Leo",1297654200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrdbfb","NO Salsa Sundays @ Tio Leo Feb 3 due to Superbowl",1359948600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynqbhb","$5.00 Salsa Sundays At Tio Leo",1291606200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypnbfc","$5.00 Salsa Sundays At Tio Leo",1319423400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqmbnc","$5.00 Salsa Sundays At Tio Leo",1349058600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypkbwb","$5.00 Salsa Sundays At Tio Leo",1310956200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqjbwb","$5.00 Salsa Sundays At Tio Leo",1339986600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqfbgb","$5.00 Salsa Sundays At Tio Leo",1330918200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypnbmb","$5.00 Salsa Sundays At Tio Leo",1318213800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypmbhc","$5.00 Salsa Sundays At Tio Leo",1317004200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypnbnc","$5.00 Salsa Sundays At Tio Leo",1320028200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryphbdc","$5.00 Salsa Sundays At Tio Leo",1306117800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqqbnc","$5.00 Salsa Sundays At Tio Leo",1356924600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypfbjb","$5.00 Salsa Sundays At Tio Leo",1299468600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypcbvb","$5.00 Salsa Sundays At Tio Leo",1.295235e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqdbzb","$5.00 Salsa Sundays At Tio Leo",1329708600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypqbgb","$5.00 Salsa Sundays At Tio Leo",1323055800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqmbmb","$5.00 Salsa Sundays At Tio Leo",1347244200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqpbgb","$5.00 Salsa Sundays At Tio Leo",1352086200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypcbmb","$5.00 Salsa Sundays At Tio Leo",1294630200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynpbsb","$5.00 Salsa Sundays At Tio Leo",1289791800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqpbxb","$5.00 Salsa Sundays At Tio Leo",1353295800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypgbwb","$5.00 Salsa Sundays At Tio Leo",1303093800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypmbxb","$5.00 Salsa Sundays At Tio Leo",1316399400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"15712084","12th Annual New Years Eve con Salsa",1293856200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypcbdb","$5.00 Salsa Sundays At Tio Leo",1294025400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynnbgc","$5.00 Salsa Sundays At Tio Leo",1287973800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypqbpb","$5.00 Salsa Sundays At Tio Leo",1323660600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypmbgb","$5.00 Salsa Sundays At Tio Leo",1315189800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryplblc","$5.00 Salsa Sundays At Tio Leo",1.314585e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypjbqb","$5.00 Salsa Sundays At Tio Leo",1307932200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"14550841","Dance Meetup w/The Mar Dels Band",1286598600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypkbgc","$5.00 Salsa Sundays At Tio Leo",1.311561e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqfbpb","$5.00 Salsa Sundays At Tio Leo",1331519400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"44482342","SalsaCA.com's New Years Eve con Salsa",1325392200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspyphblb","$5.00 Salsa Sundays At Tio Leo",1304908200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"52939542","Mardi Gras - Zydeco Party with Theo & Zydeco Patrol",1329965100000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqgblb","Easter Sunday will be closed see ya 4/15 @$5.00 Salsa Sundays At Tio Leo",1333938600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqpbpb","$5.00 Salsa Sundays At Tio Leo",1.352691e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"15949601","SalsaCA's Black & White Masquerade Ball Sat Jan 29th @ Tio Leos",1296361800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrdbwb","Salsa Sundays At Tio Leo",1361158200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"15339324","Pre Veterans Day Sat Salsa Party @ Tio Leo's",1289098800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypdbjb","$5.00 Salsa Sundays At Tio Leo",1297049400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqnblc","$5.00 Salsa Sundays At Tio Leo",1351477800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"rcdrpynnbnc","Salsa Halloween at Tio Leo's",1.288494e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryppbkc","$5.00 Salsa Sundays At Tio Leo",1.322451e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqcbdc","$5.00 Salsa Sundays At Tio Leo",1327289400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspyphbcb","$5.00 Salsa Sundays At Tio Leo",1304303400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypfbbc","$5.00 Salsa Sundays At Tio Leo",1300674600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqlbjc","$5.00 Salsa Sundays At Tio Leo",1346034600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrdbnb","Salsa Sundays At Tio Leo",1360553400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqdbqb","$5.00 Salsa Sundays At Tio Leo",1329103800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqnbcc","$5.00 Salsa Sundays At Tio Leo",1.350873e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrcbkc","Salsa Sundays At Tio Leo",1359343800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypkbnb","$5.00 Salsa Sundays At Tio Leo",1310351400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqdbjc","$5.00 Salsa Sundays At Tio Leo",1330313400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqjbnb","$5.00 Salsa Sundays At Tio Leo",1339381800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrcbrb","Salsa Sundays At Tio Leo",1358134200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypcbfc","$5.00 Salsa Sundays At Tio Leo",1295839800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryppbrb","$5.00 Salsa Sundays At Tio Leo",1321241400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqlbqb","$5.00 Salsa Sundays At Tio Leo",1.344825e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypgbnb","$5.00 Salsa Sundays At Tio Leo",1.302489e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqkbmc","$5.00 Salsa Sundays At Tio Leo",1343615400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"80196802","Labor Day Party @ Tio Leo's Sunday Sept 2",1346639400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqhbjb","$5.00 Salsa Sundays At Tio Leo",1336357800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqnbsb","$5.00 Salsa Sundays At Tio Leo",1350268200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypjbzb","$5.00 Salsa Sundays At Tio Leo",1.308537e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqnbkb","$5.00 Salsa Sundays At Tio Leo",1349663400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypgbgc","$5.00 Salsa Sundays At Tio Leo",1303698600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqmbfc","$5.00 Salsa Sundays At Tio Leo",1348453800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqgbmc","$5.00 Salsa Sundays At Tio Leo",1.335753e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqqbmb","$5.00 Salsa Sundays At Tio Leo",1355110200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynpbcc","$5.00 Salsa Sundays At Tio Leo",1290396600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryplbcc","$5.00 Salsa Sundays At Tio Leo",1313980200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqfbhc","$5.00 Salsa Sundays At Tio Leo",1.332729e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryplbkb","$5.00 Salsa Sundays At Tio Leo",1312770600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryrdbgc","Salsa Sundays At Tio Leo",1.361763e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"12702314","Grand Opening of Club Bongo Salsa Dancing Sunday Night!",1267414200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynqbjc","$5.00 Salsa Sundays At Tio Leo",1293420600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypjbhb","$5.00 Salsa Sundays At Tio Leo",1307327400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwrypqbxb","$5.00 Salsa Sundays At Tio Leo",1324265400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqkbcb","$5.00 Salsa Sundays At Tio Leo",1341196200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqcblb","$5.00 Salsa Sundays At Tio Leo",1326079800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqcbcb","Sorry Tio Leo's Closed Dec 1 :+) CU Dec 8, 2012",1.325475e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqgbtb","$5.00 Salsa Sundays At Tio Leo",1334543400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryppbbc","$5.00 Salsa Sundays At Tio Leo",1321846200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqmbdb","$5.00 Salsa Sundays At Tio Leo",1346639400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"50043262","Mardi Gras - Zydeco Party with Theo & Zydeco Patrol",1329965100000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqpbhc","$5.00 Salsa Sundays At Tio Leo",1353900600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqhbbc","$5.00 Salsa Sundays At Tio Leo",1337567400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqlbhb","$5.00 Salsa Sundays At Tio Leo",1344220200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqmbvb","$5.00 Salsa Sundays At Tio Leo",1.347849e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqqbfc","$5.00 Salsa Sundays At Tio Leo",1356319800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqgbdc","$5.00 Salsa Sundays At Tio Leo",1335148200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypdbbc","$5.00 Salsa Sundays At Tio Leo",1.298259e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryplbsb","$5.00 Salsa Sundays At Tio Leo",1313375400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqhbkc","$5.00 Salsa Sundays At Tio Leo",1338172200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypgbfb","$5.00 Salsa Sundays At Tio Leo",1301884200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqjbfb","$5.00 Salsa Sundays At Tio Leo",1.338777e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqcbmc","$5.00 Salsa Sundays At Tio Leo",1327894200000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynqbzb","$5.00 Salsa Sundays At Tio Leo",1292815800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqhbrb","$5.00 Salsa Sundays At Tio Leo",1336962600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspynpbkb","$5.00 Salsa Sundays At Tio Leo",1.289187e+12,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqjbgc","$5.00 Salsa Sundays At Tio Leo",1340591400000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cnpwryqlbzb","$5.00 Salsa Sundays At Tio Leo",1345429800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"cndspypfbrb","$5.00 Salsa Sundays At Tio Leo",1300069800000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"99453502","Lightroom 4 with Troy Miller / Professional Photographers of San Diego County",1358908200000,32.811866,-117.115783,"Holiday Inn","San Diego"
"16040660","PPSDC ""A Free & Inspiring Evening with Tony Corbell""",1.297215e+12,32.811866,-117.115783,"Holiday Inn","San Diego"
"66334132","Hanson Fong Professional Photographers of San Diego County Program",1339552800000,32.811866,-117.115783,"Holiday Inn","San Diego"
"qtzlddyrcbvb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1358380800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbkb","Stroller Strides - Mission Bay location",1352307600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbhc","Stroller Strides - Mission Bay location",1351180800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbnc","Stroller Strides - Mission Bay location",1359565200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbhc","Stroller Strides - Mission Bay location",1359133200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbtb","Stroller Strides - Mission Bay location",1355590800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqnbmc","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1351551600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrdbbc","Stroller Strides - Mission Bay location",1361379600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbxb","Stroller Strides - Mission Bay location",1342627200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyrcbdb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1357171200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbkb","Stroller Strides - Mission Bay location",1347033600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbsb","Stroller Strides - Mission Bay location",1358182800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbfc","Stroller Strides - Mission Bay location",1343059200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbfc","Stroller Strides - Mission Bay location",1.35369e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbkb","Stroller Strides - Mission Bay location",1354899600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbvb","Stroller Strides - Mission Bay location",1345132800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbzb","Stroller Strides - Mission Bay location",1342713600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqnbcb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1349132400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbfb","Stroller Strides - Mission Bay location",1344009600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqmbnb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1.347318e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbcb","Stroller Strides - Mission Bay location",1357059600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbkc","Stroller Strides - Mission Bay location",1343404800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbhc","Stroller Strides - Mission Bay location",1345910400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbnb","Stroller Strides - Mission Bay location",1352566800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbpc","Stroller Strides - Mission Bay location",1343750400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqmbjc","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1348700400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqmbhb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1.346886e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbpb","Stroller Strides - Mission Bay location",1357923600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpbzb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1353369600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpbsb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1352937600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbfb","Stroller Strides - Mission Bay location",1.346688e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbmc","Stroller Strides - Mission Bay location",1.346256e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbkc","Stroller Strides - Mission Bay location",1348761600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbvb","Stroller Strides - Mission Bay location",1358355600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbcb","Stroller Strides - Mission Bay location",1354381200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbqb","Stroller Strides - Mission Bay location",1355331600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbrb","Stroller Strides - Mission Bay location",1.350144e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbdb","Stroller Strides - Mission Bay location",1.357146e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbtb","Stroller Strides - Mission Bay location",1345046400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqkbjc","Stroller Strides - Mission Bay location",1343318400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrdbgb","Stroller Strides - Mission Bay location",1359997200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbqb","Stroller Strides - Mission Bay location",1350057600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbtb","Stroller Strides - Mission Bay location",1352998800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbgb","Stroller Strides - Mission Bay location",1349366400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbdb","Stroller Strides - Mission Bay location",1.351872e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbmc","Stroller Strides - Mission Bay location",1356800400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbwb","Stroller Strides - Mission Bay location",1355763600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbfb","Stroller Strides - Mission Bay location",1351958400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbkb","Stroller Strides - Mission Bay location",1344355200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrdbkb","Stroller Strides - Mission Bay location",1360256400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbbc","Stroller Strides - Mission Bay location",1356022800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqbfb","Stroller Strides - Mission Bay location",1.354554e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrdbtb","Stroller Strides - Mission Bay location",1360947600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqqblc","Stroller Strides - Mission Bay location",1.356714e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbcb","Stroller Strides - Mission Bay location",1349107200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbbc","Stroller Strides - Mission Bay location",1353430800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbqb","Stroller Strides - Mission Bay location",1.35801e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqkbxb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1342652400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpbkb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1352332800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrdbvb","Stroller Strides - Mission Bay location",1.361034e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpbhb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1.35216e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqlbrb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1344898800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbdc","Stroller Strides - Mission Bay location",1350921600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbrb","Stroller Strides - Mission Bay location",1.347552e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqqbzb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1355961600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbjc","Stroller Strides - Mission Bay location",1359219600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpblc","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1354147200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbgc","Stroller Strides - Mission Bay location",1359046800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyrdbbc","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1361404800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbrb","Stroller Strides - Mission Bay location",1344873600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbdc","Stroller Strides - Mission Bay location",1.358874e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbnb","Stroller Strides - Mission Bay location",1349884800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbxb","Stroller Strides - Mission Bay location",1.347984e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbxb","Stroller Strides - Mission Bay location",1358528400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqmbwb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1347922800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbpb","Stroller Strides - Mission Bay location",1344700800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbzb","Stroller Strides - Mission Bay location",1348070400000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbcb","Stroller Strides - Mission Bay location",1351785600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyrcblc","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1359417600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbcc","Stroller Strides - Mission Bay location",1348243200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqlbtb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1345071600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbwb","Stroller Strides - Mission Bay location",1350489600000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqlbcc","Stroller Strides - Mission Bay location",1345564800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbvb","Stroller Strides - Mission Bay location",1353085200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqqbfb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1354579200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqpbqb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1352764800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbjb","Stroller Strides - Mission Bay location",1352221200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqnbpc","Stroller Strides - Mission Bay location",1351699200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyrdbjb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1360195200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbhb","Stroller Strides - Mission Bay location",1357405200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqmbpb","Stroller Strides - Mission Bay location",1347379200000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyqpbrb","Stroller Strides - Mission Bay location",1.352826e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qszlddyrcbmc","Stroller Strides - Mission Bay location",1359478800000,32.790001,-117.239998,"Mission Bay Class","San Diego"
"qtzlddyqqbhb","Stroller Strides - Mission Bay location (AFTERNOON CLASS)",1.354752e+12,32.790001,-117.239998,"Mission Bay Class","San Diego"
