"member_id","partition","partition_time","max_intersect_events","events_num"
10170208,1,1313743016,2,12
10171984,1,1303498159,2,6
10173225,1,1279690000,4,8
10174620,1,1348230362,2,14
10176128,1,1276012939,2,9
10177730,1,1321897257,2,8
10178249,1,1294917775,3,5
10180728,1,1320310590,1,5
10181317,1,1336242078,4,12
10182755,1,1328280458,2,6
10184066,1,1278594210,1,5
10187672,1,1301228798,3,6
10188001,1,1328944569,3,22
10188075,1,1344285583,2,10
10188253,1,1347563624,2,5
10188282,1,1351778318,3,7
10188713,1,1355050247,2,6
10188913,1,1278690591,3,11
10190213,1,1284238911,3,9
10190628,1,1317705003,2,7
10190744,1,1296836908,1,6
10193145,1,1313864899,3,5
10194786,1,1322663299,2,7
10194797,1,1330350018,2,10
10196032,1,1349246028,5,16
10196083,1,1274365757,2,7
10199748,1,1308959380,3,8
10200201,1,1352230939,3,13
10201016,1,1326617189,2,6
10201758,1,1334134097,2,6
10202472,1,1311067761,2,6
10203217,1,1275516062,1,7
10203389,1,1303354002,6,25
10205233,1,1278295866,2,13
10206722,1,1279727135,3,5
10207948,1,1296584970,7,40
10208433,1,1305715625,1,5
10210614,1,1311104317,11,15
10212440,1,1332584675,2,5
10214349,1,1284004421,2,6
10215512,1,1310493725,4,9
10215860,1,1290009318,1,5
10216138,1,1318961538,3,15
10217750,1,1347962675,3,6
10217847,1,1317721823,2,12
10218538,1,1312348008,2,14
10218851,1,1280953219,3,9
10219176,1,1357406406,2,5
10219570,1,1322978516,6,8
10221918,1,1287079597,1,5
10223189,1,1280000223,3,13
10225433,1,1286918575,2,9
10226162,1,1298938056,6,18
10230205,1,1280280239,2,7
10230513,1,1279610661,2,7
10232949,1,1311805327,3,6
10240232,1,1282583149,11,27
10240567,1,1296142605,13,41
10241669,1,1346953076,4,7
10243167,1,1281163665,3,7
10243845,1,1274855975,1,7
10243852,1,1338215435,5,48
10248226,1,1348188356,4,10
10250621,1,1293774399,4,10
10255709,1,1315555769,5,48
10256153,1,1335094354,2,5
10256252,1,1306394217,2,6
10257367,1,1283392153,4,19
10257783,1,1325642936,3,10
10259631,1,1283856111,3,5
10261953,1,1340654967,3,8
10264297,1,1321668571,7,12
10264588,1,1330064430,3,5
10264681,1,1344477163,2,7
10265772,1,1288959691,1,10
10266017,1,1283319437,1,5
10267290,1,1329504933,6,30
10271322,1,1296128168,3,5
10271673,1,1321015788,2,6
10272945,1,1346236853,2,5
10273204,1,1343726689,4,14
10274899,1,1271225853,11,17
10275287,1,1300728981,3,10
10275520,1,1282039532,17,25
10276112,1,1323610111,2,5
10281915,1,1277759981,3,9
10283947,1,1330720280,16,79
10283952,1,1301765522,3,16
10285389,1,1326494031,3,9
10288220,1,1334094384,2,9
10291101,1,1290048160,2,11
10291462,1,1307736680,2,6
10292573,1,1274964504,6,17
10294109,1,1317826427,5,14
10295345,1,1315499391,8,73
10296091,1,1312043562,2,6
10298926,1,1279158970,2,10
10300441,1,1275777475,4,6
10301487,1,1331233283,2,9
10301831,1,1332152046,2,6
10303231,1,1281069495,5,12
10303686,1,1323228558,2,6
10304829,1,1301828954,6,20
10305670,1,1308674267,8,93
10307406,1,1341031844,8,37
10307837,1,1346787083,3,7
10308772,1,1278613776,1,6
10308928,1,1301469204,3,6
10309010,1,1312994668,5,24
10313336,1,1325588750,3,13
10314251,1,1297356621,19,45
10314318,1,1275453151,2,8
10314384,1,1322152236,5,23
10316942,1,1296169424,2,6
10317009,1,1297435597,3,5
10317241,1,1334023903,2,9
10317438,1,1356422694,2,6
10318714,1,1291391727,3,9
10318943,1,1328202458,3,6
10319822,1,1317711617,2,10
10319891,1,1286431929,1,7
10321494,1,1351099577,4,19
10323243,1,1306011239,3,11
10325073,1,1313879337,2,10
10327942,1,1331992134,6,23
10329290,1,1298911655,3,8
10329473,1,1348028140,7,15
10330502,1,1300313198,3,14
10337121,1,1328954425,5,49
10337577,1,1319895961,1,5
10338246,1,1308113087,5,28
10341135,1,1348690471,2,7
10341447,1,1295489202,1,5
10341656,1,1307262543,15,34
10342155,1,1312570156,2,9
10342771,1,1284609897,2,6
10348815,1,1287859985,3,13
10349710,1,1336919701,4,22
10353135,1,1275639174,2,13
10355651,1,1311437314,3,16
10355972,1,1313441155,2,7
10357526,1,1288139461,4,8
10358560,1,1273394018,10,39
10359383,1,1284734525,2,5
10360444,1,1314972209,2,5
10361078,1,1299030550,9,22
10361863,1,1291857960,4,13
10362541,1,1335393283,4,9
10365949,1,1322061110,3,16
10368031,1,1337240901,2,7
10368058,1,1327195297,2,6
10368171,1,1316898509,2,9
10368765,1,1321197604,2,14
10369126,1,1337287945,3,12
10369374,1,1316450084,3,6
10373775,1,1345984043,31,59
10374489,1,1283459632,4,6
10375780,1,1289465959,2,22
10375909,1,1318870531,12,13
10376009,1,1343636028,3,6
10376084,1,1281729113,5,27
10376156,1,1327042155,3,7
10376297,1,1322277317,3,5
10376581,1,1276900452,4,13
10377404,1,1279213876,2,7
10377498,1,1329381766,5,7
10379564,1,1327342650,4,8
10383312,1,1288914322,11,44
10384236,1,1303327708,22,46
10384711,1,1296886163,4,7
10385467,1,1330779945,4,16
10386431,1,1295457273,2,7
10386932,1,1315515853,1,23
10387532,1,1308954623,2,5
10388036,1,1271737986,4,8
10388203,1,1295563668,2,5
10389612,1,1357419506,6,10
10390400,1,1312291774,3,7
10392832,1,1343782235,3,7
10395273,1,1311379074,4,23
10395332,1,1286694513,5,17
10395451,1,1315034302,2,6
10396488,1,1279940994,3,5
10397828,1,1340747739,5,17
10399302,1,1322435933,4,9
10399691,1,1319586252,1,5
10406006,1,1301116433,2,17
10407726,1,1315997235,2,7
10408651,1,1301049714,2,6
10408757,1,1319469275,2,6
10409587,1,1317741776,3,11
10410480,1,1311186456,3,7
10411592,1,1298002769,3,5
10411605,1,1302303949,2,7
10414463,1,1299365030,2,5
10414753,1,1298226849,2,8
10416544,1,1292129373,2,18
10417290,1,1297885484,1,5
10420406,1,1358359603,5,21
10420761,1,1297519264,2,8
10422486,1,1303802610,2,11
10423033,1,1278099251,2,6
10423160,1,1316123270,1,6
10423705,1,1331910753,4,16
10424784,1,1292318907,2,5
10425814,1,1337571682,7,37
10426251,1,1294276458,8,11
10427344,1,1333904149,2,6
10427812,1,1290486621,2,8
10429263,1,1343476038,25,102
10431504,1,1279099094,3,12
10432069,1,1308979812,6,26
10438070,1,1304265227,4,37
10438138,1,1329227425,13,42
10439239,1,1306203245,14,51
10442951,1,1312333911,3,8
10443225,1,1305783994,2,5
10443321,1,1317736643,3,6
10444175,1,1326232553,4,30
10444973,1,1305886737,2,12
10446539,1,1332852041,2,5
10447367,1,1299128776,2,5
10447432,1,1310714786,3,22
10447826,1,1302489893,2,5
10448843,1,1307834262,2,14
10449170,1,1313580179,5,10
10454801,1,1343902384,6,29
10455185,1,1310934103,3,8
10456000,1,1318036043,2,5
10466234,1,1296385064,2,7
10466553,1,1296503015,2,7
10467150,1,1297484704,6,20
10468440,1,1353201856,2,9
10468941,1,1302261641,6,12
10473003,1,1276785521,1,7
10474614,1,1294605295,7,24
10477782,1,1284430409,4,7
10478015,1,1304976104,4,21
10481675,1,1308293457,4,11
10484624,1,1308577382,4,26
10487553,1,1301682918,4,15
10490791,1,1299746431,2,13
10492068,1,1289503910,4,12
10492291,1,1330390616,5,10
10493247,1,1317132092,7,29
10494499,1,1342192744,3,6
10496295,1,1312052974,2,23
10496705,1,1305275816,3,8
10497359,1,1340161101,2,9
10498368,1,1330648802,4,16
10499907,1,1276288122,4,7
10500494,1,1290974276,54,181
10501699,1,1281251650,23,26
10502128,1,1326993084,2,5
10502322,1,1342934593,6,23
10504021,1,1291468180,2,7
10504326,1,1332376126,6,12
10505946,1,1288059439,3,8
10507410,1,1348063204,2,11
10508038,1,1280036665,4,6
10512926,1,1344108529,3,15
10513547,1,1300229952,6,27
10514375,1,1292480847,3,8
10515609,1,1289288701,3,5
10516357,1,1332139787,3,5
10516725,1,1295887829,4,9
10520401,1,1313082676,2,7
10520444,1,1277775806,3,7
10520498,1,1300634492,10,29
10521337,1,1308069841,2,5
10521754,1,1301802882,5,15
10521918,1,1333080812,5,32
10522375,1,1315047434,1,7
10525553,1,1314333972,2,10
10527138,1,1336230772,2,10
10527155,1,1326005156,4,14
10528231,1,1298119819,2,10
10534965,1,1354618891,3,8
10535708,1,1306663039,2,9
10537080,1,1291984532,2,6
10541650,1,1315370583,3,11
10544365,1,1291466726,3,5
10545527,1,1291166566,40,133
10548137,1,1323299251,3,11
10548243,1,1281981504,4,12
10548839,1,1283419861,1,5
10549239,1,1319986529,1,8
10552568,1,1342658548,3,8
10558503,1,1291258617,2,7
10560613,1,1338772768,2,14
10567018,1,1310465582,9,16
10568273,1,1326963979,3,8
10570280,1,1310034765,3,14
10573384,1,1294564791,2,5
10575653,1,1334726540,2,5
10576308,1,1299542614,5,10
10576622,1,1344444321,9,31
10576962,1,1314783645,6,20
10577789,1,1306421582,2,6
10578250,1,1310260562,10,51
10578936,1,1348375980,4,7
10579614,1,1303951962,2,5
10580108,1,1307709174,1,5
10584581,1,1274793454,1,8
10585083,1,1289272631,35,74
10585382,1,1310758403,7,11
10585883,1,1291437030,3,13
10585904,1,1301580320,1,5
10587722,1,1283146246,4,15
10589864,1,1317988439,3,11
10590153,1,1284286830,2,6
10592385,1,1316527512,3,7
10592834,1,1341525662,2,6
10592989,1,1282382439,2,7
10596623,1,1331085130,3,6
10598964,1,1323383236,7,28
10599151,1,1283028903,2,5
10599249,1,1297744350,6,29
10599458,1,1326410093,2,9
10601306,1,1311340987,2,7
10603660,1,1319605746,4,12
10604107,1,1329984984,2,6
10605139,1,1314226375,4,6
10606511,1,1347186424,3,11
10608317,1,1348807464,3,7
10609632,1,1294792586,8,14
10609995,1,1328837174,5,18
10611186,1,1281451307,2,8
10611566,1,1288894417,8,11
10612186,1,1327404897,12,37
10612578,1,1312564903,4,19
10615873,1,1272512757,9,28
10618709,1,1286466936,2,9
10620459,1,1319449833,2,7
10620935,1,1300131547,3,5
10622988,1,1323226708,6,32
10627218,1,1296044999,2,9
10627396,1,1287621750,2,5
10630341,1,1325168731,2,8
10630911,1,1315925657,2,5
10631722,1,1299178707,8,19
10632341,1,1283544911,2,7
10632679,1,1339674205,3,6
10634038,1,1321062747,4,8
10635479,1,1313729153,3,6
10635667,1,1346298167,3,13
10635788,1,1313011375,1,5
10636588,1,1282640053,3,5
10638713,1,1351618172,5,20
10640159,1,1330720307,6,29
10640604,1,1285434168,3,14
10641606,1,1298266821,2,22
10644836,1,1335932320,2,7
10645029,1,1276619261,14,32
10645208,1,1342833980,9,31
10647096,1,1317149595,3,6
10647407,1,1282429745,2,7
10648559,1,1354614720,2,5
10649401,1,1328193948,6,18
10649534,1,1275544053,1,7
10651278,1,1318914302,2,7
10651967,1,1324945631,6,22
10651976,1,1294807243,3,7
10655346,1,1295273561,4,9
10655559,1,1283600712,3,11
10656583,1,1300708014,2,6
10657256,1,1310119353,3,16
10658070,1,1275621902,4,13
10662081,1,1291943218,13,73
10664716,1,1297703789,2,6
10665466,1,1347552944,22,172
10665559,1,1291432730,6,25
10669638,1,1333496020,8,26
10669966,1,1309014831,2,5
10671300,1,1282950089,4,5
10671971,1,1306325433,4,10
10672015,1,1329609664,9,28
10673806,1,1295967052,5,6
10673999,1,1338867433,5,12
10674785,1,1336138458,3,6
10680129,1,1280095431,2,5
10682398,1,1330118309,3,8
10683330,1,1277284169,4,7
10684765,1,1332821981,5,10
10685510,1,1302090959,14,33
10686790,1,1328894715,6,8
10687449,1,1312381721,3,9
10690388,1,1285329858,2,6
10690761,1,1302094823,40,131
10691787,1,1311128698,2,9
10691956,1,1284990766,3,17
10691971,1,1307054487,3,31
10693231,1,1357210449,15,75
10693960,1,1287302296,4,14
10695501,1,1283774299,3,6
10697182,1,1312055961,27,85
10698814,1,1334710203,8,11
10700349,1,1290024335,4,12
10700502,1,1279362392,1,5
10700810,1,1287652585,1,6
10700989,1,1295116181,5,12
10709396,1,1325620989,5,18
10710676,1,1320185750,3,5
10716704,1,1301393440,2,6
10722444,1,1274978800,3,5
10730253,1,1345712183,11,28
10733501,1,1285229356,2,7
10734457,1,1336508362,2,9
10734769,1,1289278779,2,7
10735444,1,1358464468,6,17
10737756,1,1312107983,3,15
10740553,1,1310929870,12,27
10740587,1,1308329727,3,13
10743500,1,1290593126,25,46
10744636,1,1289591000,4,32
10748172,1,1301558087,2,5
10750118,1,1290130173,6,13
10752363,1,1295200641,3,8
10753155,1,1310564024,3,8
10755810,1,1294541358,3,7
10756769,1,1305551515,21,108
10756787,1,1339775962,7,21
10761316,1,1306370939,3,12
10763978,1,1316240379,2,9
10764397,1,1283835904,4,6
10765470,1,1299503306,13,74
10765481,1,1273647014,7,24
10765739,1,1300670977,2,7
10767387,1,1303525362,1,9
10768806,1,1277846019,1,7
10769524,1,1281883237,5,9
10773508,1,1305980803,1,6
10774214,1,1333016369,3,10
10775627,1,1339468269,2,8
10775908,1,1307173364,4,25
10779455,1,1292122768,5,12
10779599,1,1350118231,5,17
10783561,1,1287834114,3,5
10786857,1,1335470901,2,6
10793554,1,1287876977,4,7
10794629,1,1290564825,2,5
10796268,1,1306179236,13,52
10796855,1,1285232337,2,9
10797240,1,1334726729,3,9
10798809,1,1287872877,1,5
10801541,1,1281639800,2,7
10801866,1,1314170143,8,13
10802167,1,1291837574,1,6
10802666,1,1328633795,4,29
10803302,1,1287086998,4,15
10805080,1,1293871629,6,16
10806930,1,1289258949,2,12
10810674,1,1333656191,2,9
10813677,1,1282648247,3,11
10815402,1,1341971533,2,8
10818179,1,1321624000,3,6
10818403,1,1292820239,1,6
10823974,1,1288117301,2,14
10824748,1,1325839868,4,8
10825174,1,1319426929,2,11
10825776,1,1296171059,5,18
10827948,1,1316054524,1,23
10828448,1,1276596806,3,10
10828452,1,1288402948,2,5
10828878,1,1288829644,5,9
10830144,1,1310608156,3,8
10830989,1,1292323871,5,21
10831312,1,1349588874,3,8
10832484,1,1301787742,3,5
10833373,1,1337366686,2,5
10833640,1,1326347507,2,13
10835230,1,1357380202,2,6
10835881,1,1276538579,5,10
10836493,1,1357153825,3,5
10837575,1,1305848524,6,13
10838301,1,1314415278,1,7
10838304,1,1294600738,3,6
10840386,1,1288454007,14,35
10842628,1,1277963327,8,9
10843932,1,1275893585,4,8
10847169,1,1350469945,12,32
10850309,1,1327602139,2,11
10850400,1,1342385636,4,8
10850930,1,1298052969,3,13
10851416,1,1322877624,7,25
10852839,1,1291950860,7,19
10854845,1,1320090183,7,18
10855088,1,1297021546,7,55
10855907,1,1281898363,2,10
10858988,1,1327622223,3,8
10859338,1,1325716294,5,6
10864483,1,1277331611,1,5
10865671,1,1278596280,1,5
10867358,1,1274944403,1,5
10868161,1,1277414084,3,10
10870019,1,1292492570,2,6
10870274,1,1328580869,5,18
10870282,1,1338649055,10,24
10870451,1,1295761400,4,8
10870883,1,1311730044,2,5
10871808,1,1283743554,3,17
10871882,1,1296974527,6,9
10873079,1,1340475558,7,25
10874646,1,1352848867,4,19
10876189,1,1295802842,4,11
10876991,1,1312796703,5,8
10877172,1,1302674346,2,10
10877807,1,1333341591,5,7
10877904,1,1307023271,2,6
10877974,1,1289966338,5,20
10878177,1,1344158847,4,7
10880900,1,1341121436,5,6
10881761,1,1286677552,3,18
10883185,1,1329386514,5,10
10884126,1,1328688188,5,6
10884165,1,1313529884,2,7
10886383,1,1346226770,2,6
10888051,1,1331186838,2,6
10890023,1,1314005470,4,7
10891035,1,1302610879,4,9
10894735,1,1299561967,6,33
10896734,1,1308010765,3,8
10898690,1,1355302607,3,11
10899900,1,1285992923,1,5
10901032,1,1302439075,3,5
10901154,1,1290451468,8,21
10902487,1,1292534501,5,18
10902721,1,1283851490,7,25
10903679,1,1283598548,2,13
10904902,1,1328794746,7,22
10905208,1,1313339227,83,1228
10905510,1,1314985670,2,5
10906009,1,1291828076,2,7
10909512,1,1317489082,2,6
10910921,1,1289571420,13,26
10911730,1,1281619842,4,5
10912520,1,1317834643,3,5
10912828,1,1310684974,2,5
10912928,1,1291618306,2,13
10912993,1,1337043539,2,7
10913093,1,1297664038,2,7
10913347,1,1309668475,3,12
10913371,1,1357711739,3,12
10913765,1,1331360496,2,6
10914364,1,1275068433,2,8
10916140,1,1276814886,1,5
10916580,1,1279673603,4,10
10919336,1,1306034817,1,5
10921621,1,1316704950,6,21
10923932,1,1307032595,4,18
10926077,1,1305961517,4,12
10927696,1,1306020908,5,20
10928314,1,1354694657,8,23
10929491,1,1282561278,1,5
10932336,1,1294997525,17,35
10933082,1,1357929906,6,13
10934300,1,1328502138,8,16
10936396,1,1288563607,3,12
10936569,1,1283924917,2,5
10936782,1,1281687999,3,5
10937510,1,1328065144,2,5
10940376,1,1281441980,2,6
10940892,1,1300766788,3,9
10941175,1,1321527597,4,15
10941437,1,1311402156,2,6
10942170,1,1339666989,7,14
10944579,1,1274959938,1,6
10947001,1,1295440207,8,12
10947383,1,1281281320,4,14
10948037,1,1350296517,2,7
10948060,1,1310238620,7,14
10950486,1,1300528558,6,52
10951641,1,1285533174,2,9
10952318,1,1328738543,3,7
10953800,1,1317342447,2,6
10954773,1,1323181425,4,10
10956849,1,1312478261,2,10
10956856,1,1311347948,1,5
10956857,1,1317978780,3,14
10956976,1,1323584073,3,12
10957769,1,1350617556,7,29
10958046,1,1311475502,5,7
10958733,1,1280724406,5,20
10960831,1,1282338376,3,6
10961683,1,1300422845,3,8
10962575,1,1293207060,2,7
10965042,1,1319763454,3,5
10965350,1,1312524531,3,10
10965410,1,1325684206,3,18
10967197,1,1280028395,11,31
10967658,1,1335307072,4,5
10967978,1,1299975161,6,10
10970484,1,1310097986,2,20
10971001,1,1335199996,4,28
10971985,1,1275358729,7,15
10973805,1,1283434736,1,7
10973982,1,1303425491,3,19
10973992,1,1309029156,2,6
10974935,1,1277072826,3,7
10977659,1,1299637722,3,6
10979591,1,1297296020,1,5
10979618,1,1281239203,2,6
10982060,1,1310604933,3,9
10982819,1,1279899052,3,10
10983612,1,1296107320,3,14
10986337,1,1299242472,9,23
10986744,1,1312161425,3,10
10989159,1,1327814708,8,37
10989379,1,1296495867,5,6
10989710,1,1322434275,3,6
10993550,1,1287685679,7,15
10994415,1,1361092159,4,22
10994672,1,1296386334,3,18
10995545,1,1297339309,10,38
10995772,1,1286550809,2,6
10996660,1,1307388969,3,9
10998457,1,1320733704,3,11
10998469,1,1355531655,2,5
10999677,1,1334625966,3,14
11001519,1,1295323844,3,7
11001615,1,1284690973,2,5
11001784,1,1288586644,5,11
11003289,1,1297919916,7,10
11006170,1,1326883895,6,21
11006890,1,1275917349,3,7
11010293,1,1294791310,3,6
11010564,1,1328371340,3,7
11011087,1,1288708964,2,7
11012049,1,1321738438,4,8
11013055,1,1348959358,2,6
11013563,1,1280798597,10,24
11014157,1,1325152278,2,9
11016014,1,1338331317,4,17
11018598,1,1328299965,3,7
11019445,1,1342563397,2,8
11020376,1,1276301927,2,6
11020740,1,1321124590,4,5
11020981,1,1284324624,2,7
11021732,1,1347800819,7,20
11021994,1,1284407211,4,6
11024760,1,1345867255,3,6
11025083,1,1294945631,3,9
11025634,1,1295950516,3,6
11026425,1,1297376864,18,75
11026625,1,1347617023,9,15
11029850,1,1314484654,2,7
11030763,1,1299216295,4,5
11031148,1,1277395355,3,7
11031327,1,1296211011,2,6
11031641,1,1317374003,2,7
11031928,1,1317953477,4,9
11032440,1,1325508222,3,6
11032745,1,1319084321,5,6
11032798,1,1317047712,2,9
11033172,1,1312246097,5,17
11034312,1,1317068590,2,8
11034349,1,1322781439,2,10
11039982,1,1343118670,6,16
11042518,1,1285069957,2,5
11044356,1,1312035276,4,8
11044436,1,1284905293,2,6
11044517,1,1354388479,4,5
11044735,1,1330068354,4,8
11047231,1,1294810782,6,16
11047282,1,1309917258,2,7
11048817,1,1295341712,3,24
11048979,1,1276191719,4,5
11049263,1,1319914886,3,9
11053815,1,1294402650,8,9
11053874,1,1327973539,2,5
11055658,1,1277322749,7,16
11056670,1,1291642368,2,8
11057671,1,1307754737,1,6
11057810,1,1342322723,3,8
11057981,1,1312759519,2,5
11058220,1,1278923113,3,9
11058747,1,1282960660,2,9
11060207,1,1294881805,6,33
11060285,1,1326443652,3,7
11060305,1,1352920038,4,15
11060846,1,1303295213,2,7
11061518,1,1280132084,1,8
11062429,1,1303920397,10,34
11063900,1,1323475460,2,5
11065001,1,1283416149,5,23
11065755,1,1318058764,2,7
11067247,1,1304024965,2,6
11067854,1,1308634784,1,6
11068412,1,1328457028,3,10
11069934,1,1301790201,7,21
11071568,1,1294355800,2,5
11072158,1,1295831058,18,49
11072735,1,1304772032,1,6
11076892,1,1280212389,16,61
11077200,1,1279985318,2,5
11077983,1,1279715910,1,6
11079209,1,1311234846,2,8
11080561,1,1312270719,3,6
11081085,1,1307284779,4,8
11081826,1,1287128224,4,6
11083136,1,1293812127,2,5
11083171,1,1344320824,4,23
11086224,1,1316044824,4,6
11088434,1,1320934624,3,7
11088921,1,1312485996,7,82
11090760,1,1303632556,2,6
11093389,1,1287143379,2,8
11094197,1,1301172120,2,6
11094531,1,1301371845,2,10
11095705,1,1295828189,3,7
11102488,1,1310600865,2,7
11102992,1,1292058219,3,14
11103910,1,1320739584,2,9
11106835,1,1319860563,3,7
11108384,1,1303934806,3,6
11110983,1,1306740934,3,5
11111911,1,1281086853,9,31
11113801,1,1295284626,8,20
11114764,1,1285922907,14,29
11114805,1,1273580381,3,8
11116888,1,1326238935,4,15
11118223,1,1322100151,3,8
11118759,1,1316959486,2,7
11118956,1,1287881809,3,12
11119155,1,1306374677,2,6
11123066,1,1325894496,2,5
11123307,1,1301624367,2,5
11123346,1,1334623277,3,6
11124622,1,1306386626,3,19
11124637,1,1306973722,3,8
11125239,1,1326115536,6,19
11126654,1,1318526686,3,15
11127256,1,1299144339,2,5
11128679,1,1293825259,2,5
11130205,1,1328096858,2,5
11133394,1,1306941356,5,7
11139291,1,1308801766,7,10
11141161,1,1283028781,1,5
11141245,1,1275771521,4,11
11141746,1,1333129816,2,6
11144989,1,1333323297,4,25
11145527,1,1289177418,3,6
11145846,1,1320539246,2,6
11146239,1,1318400823,4,18
11146649,1,1294805039,8,12
11146682,1,1280792998,9,16
11146704,1,1328831307,7,31
11149283,1,1317144293,2,5
11149467,1,1333208110,3,8
11149770,1,1308057587,7,11
11152858,1,1341720505,2,7
11154163,1,1313416634,5,22
11155270,1,1311249738,9,10
11155993,1,1322663332,2,5
11157095,1,1281731884,2,13
11158075,1,1282212549,5,10
11158093,1,1282994428,27,36
11158118,1,1305864951,3,22
11159072,1,1344209761,2,9
11161726,1,1299887430,3,14
11162573,1,1301762460,2,5
11162657,1,1293710944,17,42
11163147,1,1295579321,5,15
11164863,1,1321698893,3,14
11168446,1,1310209762,16,155
11168845,1,1313947513,1,7
11169094,1,1339911630,6,21
11170895,1,1321498079,3,6
11171426,1,1330616710,4,18
11173377,1,1317992565,2,12
11176812,1,1320779966,9,32
11181861,1,1314046955,1,5
11182829,1,1295488843,5,20
11182982,1,1321785382,5,18
11183451,1,1335293825,3,7
11183661,1,1294711346,1,5
11186179,1,1276869631,1,6
11189181,1,1322060827,4,9
11190672,1,1319668748,2,11
11190800,1,1278886335,2,7
11190914,1,1314167560,2,7
11191972,1,1328478392,2,11
11192268,1,1290478077,2,6
11193459,1,1307912597,9,27
11193506,1,1326909954,2,8
11197160,1,1339172291,3,13
11197259,1,1299198472,3,6
11201994,1,1297527853,5,6
11204115,1,1323408169,3,8
11204551,1,1320210067,3,22
11205465,1,1321946214,5,11
11206095,1,1299069148,3,6
11206414,1,1278211571,2,11
11207935,1,1325890910,2,15
11210826,1,1288692971,5,8
11211249,1,1346876475,2,6
11211419,1,1276111928,2,8
11212040,1,1292711086,3,9
11212634,1,1286707026,3,8
11213211,1,1298580711,14,45
11213391,1,1291941802,2,6
11215127,1,1283472303,1,7
11218126,1,1310619551,2,6
11219177,1,1284871298,8,35
11219229,1,1296286510,4,10
11219348,1,1298437603,4,6
11219584,1,1329458133,5,29
11222778,1,1279897137,7,21
11224383,1,1310111609,10,29
11225291,1,1302074620,8,15
11229206,1,1303869730,2,6
11238815,1,1301451924,7,15
11239040,1,1289284556,18,29
11239223,1,1281817183,3,8
11239482,1,1276030481,3,12
11239594,1,1283966673,6,15
11239771,1,1292866717,2,9
11240133,1,1326462766,7,33
11240600,1,1279930292,2,8
11241417,1,1314418525,1,5
11241775,1,1314229717,6,25
11242423,1,1313357147,5,9
11242633,1,1327801941,3,12
11242726,1,1332022997,2,5
11242852,1,1265351748,1,5
11244633,1,1282463448,3,7
11245841,1,1353448865,6,29
11245981,1,1338259683,5,24
11247651,1,1292536699,3,5
11250919,1,1287690532,2,6
11251347,1,1313158038,3,6
11251376,1,1289123930,3,11
11251600,1,1353116567,7,42
11254126,1,1336436229,5,8
11254311,1,1289350674,3,6
11255164,1,1287189858,4,18
11255545,1,1326644708,9,15
11255605,1,1278547588,2,5
11255790,1,1282455393,3,8
11258417,1,1341670428,3,9
11258493,1,1319464975,6,25
11262592,1,1296984383,2,5
11264622,1,1313492324,2,8
11265402,1,1285026753,12,27
11271764,1,1300217983,2,6
11272440,1,1300277460,3,8
11274708,1,1342167817,2,6
11274904,1,1280959606,2,6
11275389,1,1314401901,6,36
11275837,1,1298395504,14,67
11275909,1,1310558968,2,14
11277556,1,1299067212,2,8
11277824,1,1313276766,4,17
11278106,1,1284735108,2,5
11279940,1,1278202785,2,6
11281712,1,1342123054,6,20
11284862,1,1298099494,4,5
11286088,1,1316052202,2,7
11286342,1,1337007422,4,6
11287094,1,1357402691,3,9
11288056,1,1352340123,2,7
11288377,1,1287533472,3,11
11288596,1,1287836037,2,6
11291482,1,1282984784,3,7
11291849,1,1315834601,2,5
11292976,1,1284425936,5,7
11293932,1,1320023899,2,10
11293973,1,1317218106,3,16
11294192,1,1309894788,4,9
11295379,1,1280971302,6,10
11296286,1,1274836437,4,9
11296782,1,1299502864,2,5
11298186,1,1296390764,1,5
11298680,1,1354741670,4,5
11299709,1,1357931508,5,7
11302469,1,1299761932,7,18
11302640,1,1282251583,6,11
11303269,1,1344963887,24,86
11305330,1,1278625163,2,5
11305744,1,1281665226,23,51
11306891,1,1286750951,4,14
11311811,1,1302279315,2,5
11312776,1,1324025931,4,18
11313942,1,1337239080,3,6
11315609,1,1346271529,4,13
11315776,1,1313363215,7,7
11317179,1,1296334006,3,8
11319678,1,1314157919,5,14
11319874,1,1312114085,2,6
11320343,1,1274198034,3,6
11320782,1,1298854034,5,10
11320837,1,1324265010,4,6
11325242,1,1304655092,2,9
11325363,1,1312288161,4,5
11326830,1,1312724582,4,7
11328229,1,1286609485,3,5
11331441,1,1319223837,5,20
11333393,1,1318730946,8,20
11333887,1,1345050945,20,38
11334769,1,1296876613,26,105
11335399,1,1340664703,2,8
11337124,1,1312727992,2,5
11338772,1,1306675480,2,15
11339802,1,1275287703,1,5
11342041,1,1303903072,4,29
11342489,1,1283563654,1,6
11343509,1,1285626680,7,15
11343621,1,1291651837,2,5
11344217,1,1286063038,7,14
11344232,1,1287560928,1,5
11344600,1,1284337351,8,34
11346272,1,1291004156,51,275
11347378,1,1285790751,2,13
11347464,1,1302989705,7,19
11348753,1,1278167238,3,5
11349240,1,1342328226,3,11
11350687,1,1319780236,3,5
11350767,1,1320972297,6,15
11352252,1,1282699878,8,30
11352834,1,1328438078,6,20
11353614,1,1292731137,2,5
11353786,1,1289617459,3,9
11356487,1,1299557758,3,6
11356663,1,1280608327,1,5
11356797,1,1311992483,2,7
11357315,1,1326438210,2,6
11357754,1,1355782218,14,108
11358486,1,1346191652,3,9
11359242,1,1305324864,3,20
11359730,1,1310715306,2,6
11360444,1,1305762422,3,17
