"member_id","partition","partition_time","max_intersect_events","events_num"
2665686,1,1308568914,9,27
2666540,1,1332627133,24,115
2667260,1,1295186509,8,27
2667704,1,1240612155,3,13
2670297,1,1291368602,4,15
2671664,1,1339254199,14,161
2671771,1,1334796213,9,106
2673290,1,1322490959,9,53
2675676,1,1351916598,6,21
2679031,1,1289914020,5,60
2682629,1,1354688859,4,24
2688340,1,1240586379,2,5
2689412,1,1293486098,2,8
2690390,1,1340779944,3,11
2692682,1,1242928187,3,24
2694740,1,1191969001,2,14
2695428,1,1337719240,2,10
2697737,1,1294872493,3,17
2707457,1,1328521191,6,34
2711152,1,1182035192,2,10
2711459,1,1323109136,2,8
2711704,1,1278642925,7,77
2711931,1,1264123881,5,122
2711964,1,1278004235,4,27
2712164,1,1169995908,1,6
2714106,1,1358694441,6,30
2717916,1,1249785051,3,17
2719428,1,1345686896,1,6
2721774,1,1310450748,1,5
2722364,1,1359650417,4,6
2724131,1,1328463738,3,6
2726026,1,1301029395,3,16
2727961,1,1214289867,4,30
2728727,1,1276051237,21,54
2729350,1,1286576644,5,86
2731985,1,1342634953,25,165
2732715,1,1239450195,3,26
2736856,1,1178571551,3,14
2739819,1,1353500219,29,182
2744859,1,1268962716,10,242
2745051,1,1296566061,5,36
2746466,1,1247696313,4,17
2746567,1,1330592273,9,63
2747943,1,1272928404,6,65
2749257,1,1243642715,7,52
2751866,1,1295722472,3,34
2756213,1,1173410295,6,43
2756688,1,1286521272,5,33
2758878,1,1245464835,1,6
2759043,1,1310487251,18,223
2762483,1,1253783333,3,14
2762510,1,1249489224,3,22
2763606,1,1239314556,1,7
2764414,1,1190815718,2,27
2768463,1,1311602665,11,129
2769655,1,1301185956,3,22
2771676,1,1279109761,4,46
2776420,1,1357806021,4,12
2777156,1,1359359331,3,6
2778187,1,1341368164,2,5
2778911,1,1352365359,4,26
2787853,1,1360931316,6,14
2790291,1,1299698489,8,23
2794741,1,1245974098,5,76
2796553,1,1210827787,2,15
2797553,1,1229607860,2,27
2799445,1,1287826545,10,103
2800902,1,1319128419,6,21
2802358,1,1297380718,32,377
2804042,1,1188688695,1,7
2806181,1,1290562789,3,24
2806472,1,1183609350,1,6
2807240,1,1345741768,14,86
2810010,1,1242788070,5,30
2811577,1,1291088913,13,43
2812054,1,1243520687,2,6
2816178,1,1267228174,4,28
2816807,1,1292474622,17,73
2818681,1,1342642786,9,29
2820573,1,1267366596,14,223
2820909,1,1327226755,5,30
2825247,1,1312057903,15,90
2828592,1,1340234384,7,43
2831268,1,1236610192,3,19
2831964,1,1242325767,2,14
2833493,1,1286635846,6,42
2836767,1,1235755976,1,7
2838507,1,1283543195,7,64
2838936,1,1239234118,2,6
2839501,1,1301176098,3,20
2848740,1,1265025721,69,363
2851343,1,1283250285,9,55
2852796,1,1360675801,2,8
2855254,1,1216038515,2,5
2855929,1,1326304297,11,75
2857111,1,1245422518,3,10
2857187,1,1282239849,2,10
2857662,1,1352768334,25,120
2859609,1,1274947192,2,12
2864416,1,1348530986,3,8
2864831,1,1303800805,7,81
2866614,1,1349616260,6,8
2868922,1,1192713212,2,28
2872946,1,1282860772,4,16
2877764,1,1284004775,8,28
2877834,1,1243913650,2,26
2880573,1,1255905950,4,47
2883732,1,1176829613,3,34
2884167,1,1255434866,2,13
2886456,1,1201396863,7,138
2888688,1,1237747499,2,5
2890131,1,1277516889,3,7
2891502,1,1241518555,3,17
2892480,1,1251415649,1,7
2894217,1,1171583464,1,6
2894757,1,1359167593,8,9
2898930,1,1355762885,5,13
2901064,1,1342060808,8,47
2901266,1,1185299214,1,6
2902986,1,1351538262,8,12
2904128,1,1276295966,3,19
2904175,1,1294633413,22,95
2906550,1,1342846193,8,17
2908235,1,1246571947,2,5
2909029,1,1255637843,2,7
2911020,1,1263551285,7,33
2911815,1,1336781304,3,10
2915946,1,1159869708,1,8
2917148,1,1212158692,3,28
2920578,1,1353294333,5,25
2920593,1,1239512698,3,17
2921218,1,1286547616,59,234
2921942,1,1262985776,11,33
2923437,1,1339686709,10,117
2924495,1,1166830912,7,107
2926721,1,1282716647,4,51
2927010,1,1291777572,50,286
2927483,1,1184175700,2,18
2927674,1,1365954962,2,7
2930782,1,1345717841,28,244
2935165,1,1267902415,1,7
2935484,1,1231376837,5,209
2937310,1,1279474440,31,266
2937639,1,1278979662,6,87
2944029,1,1299797019,6,59
2945837,1,1357206165,14,130
2950865,1,1216444468,2,20
2951911,1,1360878290,3,5
2955887,1,1272598308,19,200
2958064,1,1359032787,7,29
2959247,1,1330742106,3,21
2964918,1,1202832910,1,10
2965710,1,1173674500,2,12
2969445,1,1269087752,16,522
2969548,1,1311452469,4,29
2969998,1,1340423525,1,6
2975915,1,1291182928,4,49
2976288,1,1312581095,4,11
2976938,1,1289897250,1,5
2977002,1,1333006305,2,8
2978845,1,1358773409,3,12
2979927,1,1333474072,3,7
2982674,1,1346121204,9,23
2983120,1,1333552696,3,21
2984539,1,1294783260,61,263
2986413,1,1360020992,3,33
2988881,1,1359001534,3,6
2989230,1,1296598644,19,75
2991996,1,1346906344,2,5
2992889,1,1312846124,6,100
2993234,1,1350953532,4,13
2993526,1,1351746132,7,20
2994630,1,1302998088,2,41
2997421,1,1352863453,5,32
2997487,1,1284306974,22,118
2999618,1,1309578219,5,32
2999951,1,1228102543,9,39
3000957,1,1339028743,2,13
3000961,1,1288625150,4,23
3001767,1,1333331774,4,31
3002976,1,1211392617,2,7
3006576,1,1311445840,3,9
3008056,1,1274558273,17,184
3010694,1,1306446293,6,56
3012408,1,1310582255,9,132
3016583,1,1359587778,5,8
3023559,1,1330039374,11,35
3024813,1,1195882243,3,35
3026319,1,1246648483,7,55
3028489,1,1362376522,7,20
3030233,1,1312551585,8,58
3034395,1,1196267242,4,50
3034829,1,1352757888,13,64
3036091,1,1161582240,1,8
3036395,1,1293937158,3,36
3037152,1,1313518622,10,44
3039437,1,1357317870,4,25
3042845,1,1338621493,4,22
3043185,1,1281699387,3,6
3044120,1,1250054116,3,29
3047036,1,1300912699,10,68
3048047,1,1200629081,3,37
3050729,1,1328834830,15,68
3052508,1,1346994709,4,9
3058980,1,1344434476,7,25
3059620,1,1182265578,3,22
3063985,1,1329055489,10,63
3065133,1,1175398117,2,19
3065383,1,1274803713,56,211
3065515,1,1335163994,9,22
3068256,1,1323159547,3,27
3068880,1,1179833612,1,5
3070517,1,1358280959,8,49
3071801,1,1212761297,2,31
3072229,1,1359826645,3,7
3072259,1,1239751381,4,33
3077724,1,1179255753,1,6
3078677,1,1360263541,20,111
3079130,1,1244432219,4,53
3079174,1,1356480358,7,62
3083129,1,1291211810,5,54
3084870,1,1359684322,9,36
3085212,1,1360094170,15,86
3086209,1,1241043223,2,11
3087741,1,1341468670,15,60
3087982,1,1258221677,6,45
3092083,1,1355849982,2,7
3093249,1,1264738349,2,28
3094032,1,1296514307,7,138
3094131,1,1351876477,5,16
3094172,1,1252364558,12,63
3097173,1,1257570542,6,28
3097754,1,1188481957,5,65
3101224,1,1301714592,2,10
3102297,1,1279918992,23,220
3102629,1,1285738209,26,233
3104110,1,1337485906,2,14
3104492,1,1280293301,14,102
3109244,1,1357956628,3,24
